id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,condition_2,condition_3,condition_4,condition_5,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,grade_13,waterfront_1,view_1,view_2,view_3,view_4
2591820310,20141006T000000,365000.0,0.676485058765357,0.1756066952741937,-0.0107790989407612,-0.1500249779353221,0.9365057745054546,0.3400783631886913,-0.6586810403679764,0.5105028901675706,-0.2101283863833084,32,-0.8750871659380158,0.3685167679221083,0.5886518251834048,7700,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7974200820,20140821T000000,865000.0,1.75170726608229,1.149448853577603,0.8929472102227083,-0.2022466903657512,-0.9154270041565512,0.0502484303869033,1.7590439809213876,0.2040962465605891,-0.2101283863833084,49,0.854121316818952,-0.5049071716657446,0.559470739026561,6283,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7701450110,20140815T000000,1038000.0,0.676485058765357,0.5002207480419968,1.8402265945265857,-0.1017386049067238,0.9365057745054546,2.393040387201356,-0.6586810403679764,0.8849998990205478,-0.2101283863833084,5,0.0328194581472123,0.6028500200066813,2.514603511535095,9685,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
9522300010,20150331T000000,1490000.0,-0.3987371485515761,1.798676959113209,2.700399828549648,-0.0120466670061025,0.9365057745054546,3.347063916007241,-0.6586810403679764,0.6466836206595622,-0.2101283863833084,22,1.0064013626710655,-0.1001497362469367,3.0106819762014387,14226,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
9510861140,20140714T000000,711000.0,-0.3987371485515761,0.5002207480419968,0.5118578027441367,-0.2349365649061123,0.9365057745054546,0.9197382287922672,-0.6586810403679764,1.1233161773815332,-0.2101283863833084,28,0.7552475429718307,0.929496371397332,0.3843842220854982,4050,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1761300310,20140827T000000,211000.0,0.676485058765357,-0.1490073574936093,-0.4027567752044348,-0.1646316057764731,0.0105393851744517,-0.0946665360139906,-0.6586810403679764,-0.0342200318003963,-0.2101283863833084,19,-1.1933596788327645,0.2833046762549909,-0.403505104149284,7200,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
7732410120,20140819T000000,790000.0,0.676485058765357,0.5002207480419968,0.6642935657355654,-0.1707156887780765,0.9365057745054546,1.0888056895933105,-0.6586810403679764,0.5445480727905684,-0.2101283863833084,6,0.7184405176710352,0.4963349054227845,0.6324234544186704,8087,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7010701383,20141017T000000,680000.0,-0.3987371485515761,0.5002207480419968,-0.3047623561385164,-0.2585003149440683,-0.9154270041565512,-0.5294114352166726,0.3581192022303542,-0.0342200318003963,-0.2101283863833084,69,0.7206056368063943,-1.293119019586581,-0.0971036995024242,4400,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
291310170,20140804T000000,384500.0,-0.3987371485515761,0.5002207480419968,-0.5225277318405573,-0.3017166188046637,0.9365057745054546,-0.2275052552148101,-0.6586810403679764,1.1573613600045312,-0.2101283863833084,15,-0.1851358681435262,1.0360114859812286,-0.7901544957274642,1288,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4232901990,20140516T000000,605000.0,-1.4739593558685091,-1.4474635685648216,-1.2738182780125982,-0.2778148641555076,-0.9154270041565512,-1.0607663120199506,-0.6586810403679764,-2.11097617180327,-0.2101283863833084,53,0.534405391167263,-1.0445837522241888,-0.3889145610708621,3600,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
