infoavail,housecost,schoolquality,policetrust,streetquality,ëvents,happy
-0.3653530338091812,-0.5065022237046951,0.7829498767557045,0.3439897161955516,0.3831305140884605,-0.2113206665459014,0
0.8689477560867003,0.3979660329108318,0.7829498767557045,0.3439897161955516,0.3831305140884605,0.937161216855736,1
-0.3653530338091812,-1.410970480320222,-0.236516108603286,0.3439897161955516,0.3831305140884605,-1.359802549947539,0
-1.5996538237050628,0.3979660329108318,-0.236516108603286,-0.7585414254568579,-0.4720715262875675,-0.2113206665459014,0
-0.3653530338091812,1.3024342895263588,-0.236516108603286,-0.7585414254568579,-1.3272735666635955,0.937161216855736,1
-0.3653530338091812,1.3024342895263588,-0.236516108603286,0.3439897161955516,-0.4720715262875675,-1.359802549947539,0
0.8689477560867003,2.206902546141886,1.8024158621146948,-1.8610725671092672,1.2383325544644888,0.937161216855736,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,0.3439897161955516,0.3831305140884605,0.937161216855736,0
-0.3653530338091812,-0.5065022237046951,-0.236516108603286,0.3439897161955516,-0.4720715262875675,-1.359802549947539,1
0.8689477560867003,2.206902546141886,-0.236516108603286,1.446520857847961,1.2383325544644888,0.937161216855736,1
0.8689477560867003,0.3979660329108318,-0.236516108603286,-0.7585414254568579,1.2383325544644888,-1.359802549947539,0
-1.5996538237050628,1.3024342895263588,0.7829498767557045,1.446520857847961,-2.182475607039624,-1.359802549947539,1
-4.068255403496826,-1.410970480320222,-2.275448079321267,-0.7585414254568579,-2.182475607039624,-0.2113206665459014,0
0.8689477560867003,0.3979660329108318,-1.2559820939622763,0.3439897161955516,0.3831305140884605,0.937161216855736,1
-0.3653530338091812,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,0.3831305140884605,-0.2113206665459014,1
-0.3653530338091812,-0.5065022237046951,0.7829498767557045,0.3439897161955516,0.3831305140884605,-0.2113206665459014,1
-0.3653530338091812,1.3024342895263588,-0.236516108603286,0.3439897161955516,0.3831305140884605,-0.2113206665459014,0
-1.5996538237050628,-0.5065022237046951,-1.2559820939622763,-0.7585414254568579,-0.4720715262875675,-1.359802549947539,0
0.8689477560867003,-0.5065022237046951,0.7829498767557045,1.446520857847961,1.2383325544644888,0.937161216855736,1
0.8689477560867003,-0.5065022237046951,-1.2559820939622763,0.3439897161955516,0.3831305140884605,0.937161216855736,0
0.8689477560867003,-0.5065022237046951,0.7829498767557045,-0.7585414254568579,0.3831305140884605,0.937161216855736,1
0.8689477560867003,0.3979660329108318,-1.2559820939622763,0.3439897161955516,0.3831305140884605,-0.2113206665459014,1
-1.5996538237050628,0.3979660329108318,-0.236516108603286,0.3439897161955516,-1.3272735666635955,-0.2113206665459014,0
0.8689477560867003,0.3979660329108318,-0.236516108603286,-0.7585414254568579,1.2383325544644888,-1.359802549947539,1
-0.3653530338091812,-1.410970480320222,-0.236516108603286,-2.9636037087616764,-2.182475607039624,-0.2113206665459014,1
0.8689477560867003,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,-1.3272735666635955,0.937161216855736,0
-0.3653530338091812,-0.5065022237046951,0.7829498767557045,1.446520857847961,0.3831305140884605,-1.359802549947539,0
-1.5996538237050628,0.3979660329108318,-0.236516108603286,1.446520857847961,1.2383325544644888,0.937161216855736,1
0.8689477560867003,-0.5065022237046951,1.8024158621146948,1.446520857847961,1.2383325544644888,-1.359802549947539,1
0.8689477560867003,-0.5065022237046951,0.7829498767557045,0.3439897161955516,-1.3272735666635955,-1.359802549947539,1
0.8689477560867003,1.3024342895263588,0.7829498767557045,-0.7585414254568579,-0.4720715262875675,-0.2113206665459014,1
0.8689477560867003,0.3979660329108318,-0.236516108603286,-0.7585414254568579,-1.3272735666635955,0.937161216855736,0
-1.5996538237050628,1.3024342895263588,-0.236516108603286,0.3439897161955516,-2.182475607039624,-0.2113206665459014,0
0.8689477560867003,0.3979660329108318,0.7829498767557045,1.446520857847961,0.3831305140884605,0.937161216855736,0
-0.3653530338091812,-1.410970480320222,-0.236516108603286,-0.7585414254568579,-0.4720715262875675,-0.2113206665459014,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,-0.7585414254568579,-0.4720715262875675,-0.2113206665459014,1
-0.3653530338091812,0.3979660329108318,-0.236516108603286,0.3439897161955516,-1.3272735666635955,-0.2113206665459014,0
0.8689477560867003,0.3979660329108318,-0.236516108603286,-0.7585414254568579,1.2383325544644888,0.937161216855736,1
-1.5996538237050628,1.3024342895263588,1.8024158621146948,0.3439897161955516,1.2383325544644888,-0.2113206665459014,0
-1.5996538237050628,-0.5065022237046951,0.7829498767557045,0.3439897161955516,0.3831305140884605,0.937161216855736,1
-1.5996538237050628,0.3979660329108318,-1.2559820939622763,0.3439897161955516,0.3831305140884605,-0.2113206665459014,0
0.8689477560867003,-0.5065022237046951,0.7829498767557045,0.3439897161955516,1.2383325544644888,0.937161216855736,1
-1.5996538237050628,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,-1.3272735666635955,-1.359802549947539,0
0.8689477560867003,0.3979660329108318,0.7829498767557045,-0.7585414254568579,0.3831305140884605,0.937161216855736,1
-0.3653530338091812,-0.5065022237046951,-1.2559820939622763,0.3439897161955516,0.3831305140884605,0.937161216855736,1
-1.5996538237050628,0.3979660329108318,-2.275448079321267,-0.7585414254568579,-0.4720715262875675,-0.2113206665459014,1
-0.3653530338091812,1.3024342895263588,0.7829498767557045,0.3439897161955516,-2.182475607039624,-1.359802549947539,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,-0.7585414254568579,0.3831305140884605,-0.2113206665459014,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,0.3439897161955516,-1.3272735666635955,-0.2113206665459014,1
0.8689477560867003,-0.5065022237046951,-0.236516108603286,0.3439897161955516,-1.3272735666635955,0.937161216855736,1
-1.5996538237050628,-1.410970480320222,-1.2559820939622763,-1.8610725671092672,-2.182475607039624,-1.359802549947539,0
-0.3653530338091812,2.206902546141886,1.8024158621146948,1.446520857847961,-2.182475607039624,-1.359802549947539,0
-1.5996538237050628,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,0.3831305140884605,-0.2113206665459014,0
0.8689477560867003,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,0.3831305140884605,0.937161216855736,0
0.8689477560867003,-1.410970480320222,-2.275448079321267,1.446520857847961,-0.4720715262875675,0.937161216855736,0
-0.3653530338091812,1.3024342895263588,-0.236516108603286,0.3439897161955516,-1.3272735666635955,-0.2113206665459014,1
0.8689477560867003,-1.410970480320222,0.7829498767557045,-0.7585414254568579,0.3831305140884605,0.937161216855736,1
0.8689477560867003,0.3979660329108318,-0.236516108603286,0.3439897161955516,-0.4720715262875675,-1.359802549947539,0
0.8689477560867003,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,-1.3272735666635955,0.937161216855736,1
0.8689477560867003,0.3979660329108318,1.8024158621146948,0.3439897161955516,1.2383325544644888,0.937161216855736,0
-0.3653530338091812,-1.410970480320222,0.7829498767557045,0.3439897161955516,0.3831305140884605,-0.2113206665459014,0
0.8689477560867003,2.206902546141886,-2.275448079321267,-2.9636037087616764,1.2383325544644888,-3.656766316750814,1
0.8689477560867003,0.3979660329108318,-0.236516108603286,0.3439897161955516,0.3831305140884605,0.937161216855736,1
0.8689477560867003,-0.5065022237046951,-1.2559820939622763,0.3439897161955516,1.2383325544644888,0.937161216855736,1
0.8689477560867003,-0.5065022237046951,1.8024158621146948,1.446520857847961,1.2383325544644888,0.937161216855736,1
-0.3653530338091812,0.3979660329108318,0.7829498767557045,0.3439897161955516,-0.4720715262875675,-0.2113206665459014,1
0.8689477560867003,-1.410970480320222,1.8024158621146948,-0.7585414254568579,1.2383325544644888,0.937161216855736,1
-0.3653530338091812,1.3024342895263588,0.7829498767557045,-1.8610725671092672,1.2383325544644888,0.937161216855736,0
-0.3653530338091812,-1.410970480320222,-0.236516108603286,-0.7585414254568579,0.3831305140884605,-1.359802549947539,0
0.8689477560867003,0.3979660329108318,-0.236516108603286,0.3439897161955516,0.3831305140884605,0.937161216855736,0
0.8689477560867003,1.3024342895263588,-0.236516108603286,-0.7585414254568579,-0.4720715262875675,0.937161216855736,0
0.8689477560867003,-1.410970480320222,-1.2559820939622763,0.3439897161955516,0.3831305140884605,0.937161216855736,0
-0.3653530338091812,-0.5065022237046951,0.7829498767557045,-0.7585414254568579,-1.3272735666635955,-0.2113206665459014,1
0.8689477560867003,-0.5065022237046951,-0.236516108603286,1.446520857847961,1.2383325544644888,0.937161216855736,1
-1.5996538237050628,-1.410970480320222,-1.2559820939622763,-0.7585414254568579,-0.4720715262875675,-3.656766316750814,0
0.8689477560867003,1.3024342895263588,0.7829498767557045,0.3439897161955516,0.3831305140884605,0.937161216855736,1
0.8689477560867003,-0.5065022237046951,-0.236516108603286,0.3439897161955516,0.3831305140884605,0.937161216855736,1
0.8689477560867003,0.3979660329108318,0.7829498767557045,0.3439897161955516,0.3831305140884605,-0.2113206665459014,1
0.8689477560867003,0.3979660329108318,-0.236516108603286,0.3439897161955516,0.3831305140884605,-0.2113206665459014,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,-0.7585414254568579,-0.4720715262875675,0.937161216855736,0
-0.3653530338091812,1.3024342895263588,0.7829498767557045,0.3439897161955516,-0.4720715262875675,-0.2113206665459014,0
0.8689477560867003,1.3024342895263588,-1.2559820939622763,0.3439897161955516,-0.4720715262875675,0.937161216855736,0
0.8689477560867003,-1.410970480320222,-0.236516108603286,-0.7585414254568579,0.3831305140884605,-0.2113206665459014,1
-1.5996538237050628,0.3979660329108318,-2.275448079321267,-0.7585414254568579,-1.3272735666635955,-1.359802549947539,0
0.8689477560867003,1.3024342895263588,1.8024158621146948,1.446520857847961,1.2383325544644888,0.937161216855736,1
0.8689477560867003,0.3979660329108318,-0.236516108603286,-2.9636037087616764,-0.4720715262875675,0.937161216855736,0
-0.3653530338091812,0.3979660329108318,0.7829498767557045,0.3439897161955516,-1.3272735666635955,-0.2113206665459014,0
0.8689477560867003,0.3979660329108318,0.7829498767557045,-0.7585414254568579,0.3831305140884605,-1.359802549947539,1
-1.5996538237050628,-1.410970480320222,-1.2559820939622763,0.3439897161955516,-0.4720715262875675,0.937161216855736,1
-1.5996538237050628,0.3979660329108318,-0.236516108603286,1.446520857847961,0.3831305140884605,-1.359802549947539,0
-1.5996538237050628,-1.410970480320222,-0.236516108603286,-1.8610725671092672,-2.182475607039624,-2.5082844333491767,0
-0.3653530338091812,0.3979660329108318,-1.2559820939622763,0.3439897161955516,-0.4720715262875675,-0.2113206665459014,1
0.8689477560867003,2.206902546141886,-0.236516108603286,0.3439897161955516,0.3831305140884605,0.937161216855736,1
0.8689477560867003,-0.5065022237046951,-0.236516108603286,0.3439897161955516,0.3831305140884605,-1.359802549947539,1
-0.3653530338091812,-1.410970480320222,-0.236516108603286,0.3439897161955516,0.3831305140884605,-0.2113206665459014,1
-0.3653530338091812,0.3979660329108318,-1.2559820939622763,0.3439897161955516,0.3831305140884605,-0.2113206665459014,1
-0.3653530338091812,-0.5065022237046951,-0.236516108603286,-0.7585414254568579,0.3831305140884605,-0.2113206665459014,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,0.3439897161955516,0.3831305140884605,-0.2113206665459014,1
-0.3653530338091812,-1.410970480320222,-2.275448079321267,-0.7585414254568579,0.3831305140884605,-0.2113206665459014,0
-0.3653530338091812,0.3979660329108318,-0.236516108603286,0.3439897161955516,-0.4720715262875675,-0.2113206665459014,1
